"FIELD_3","FIELD_4","FIELD_5","FIELD_12","FIELD_13","FIELD_14","FIELD_21","FIELD_22","FIELD_23","FIELD_30","FIELD_31","FIELD_32","FIELD_40"
"0.252000004","0.181999996","0.222000003","0.244000003","0.238000005","0.272000015","28.740999222","28.926000595","29.004999161","31.107999802","29.927000046","30.726999283","65.662410976"
"0.248999998","0.180000007","0.211999997","0.252000004","0.238000005","0.289999992","28.573999405","28.663000107","28.600000381","31.295999527","30.247999191","31.193000793","65.555243229"
"0.245000005","0.181999996","0.216999993","0.254999995","0.246999994","0.287","28.679000854","28.805999756","28.781999588","31.191999435","30.097000122","30.974000931","65.467550808"
"0.266000003","0.187000006","0.238999993","0.231999993","0.233999997","0.275000006","28.823999405","29.111000061","29.239999771","31.058000565","29.819000244","30.51499939","65.062805223"
"0.261000007","0.185000002","0.216999993","0.234999999","0.224000007","0.289000005","28.659999847","28.888999939","29.013999939","31.142999649","29.959999084","30.73900032","65.246633922"
"0.273000002","0.192000002","0.247999996","0.217999995","0.216000006","0.252000004","28.76099968","28.968999863","29.073999405","31.1060009","29.906999588","30.658000946","65.280914837"
"0.238999993","0.178000003","0.215000004","0.250999987","0.246000007","0.287","28.711999893","28.854999542","28.844999313","31.159000397","30.040000916","30.926000595","65.200564179"
"0.25","0.174999997","0.216999993","0.244000003","0.237000003","0.294","28.754999161","28.951000214","29.017000198","31.082000732","29.912000656","30.721000671","65.017643248"
"0.25999999","0.187999994","0.234999999","0.237000003","0.219999999","0.280000001","28.763000488","28.990999222","29.111000061","31.045000076","29.857000351","30.63999939","64.978873008"
"0.238000005","0.180999994","0.211999997","0.250999987","0.240999997","0.301999986","28.656000137","28.823999405","28.834999084","31.159000397","30.061000824","30.922000885","64.767719575"
"0.252999991","0.184","0.221000001","0.239999995","0.237000003","0.289000005","28.600000381","28.722999573","28.694999695","31.239999771","30.193000793","31.080999374","65.030195989"
"0.254000008","0.187000006","0.215000004","0.238000005","0.225999996","0.25999999","28.732999802","28.99600029","29.156999588","31.093000412","29.844999313","30.582000732","66.177536893"
"0.268000007","0.194999993","0.229000002","0.224000007","0.210999995","0.25","28.63599968","28.806999207","28.912000656","31.153999329","30.00399971","30.790000916","66.033406326"
"0.259000003","0.187000006","0.238000005","0.231000006","0.216999993","0.26699999","28.648000717","28.818000793","28.896999359","31.173999786","30.020000458","30.825000763","65.073624496"
"0.266000003","0.194000006","0.261000007","0.222000003","0.208000004","0.25","28.555999756","28.676000595","28.75","31.250999451","30.149999619","30.969999313","64.802284036"
"0.261000007","0.192000002","0.252000004","0.232999995","0.217999995","0.270000011","28.822999954","29.059999466","29.197999954","30.999000549","29.795000076","30.545000076","64.652173515"
"0.256999999","0.187999994","0.226999998","0.229000002","0.221000001","0.275000006","28.482999802","28.493000031","28.391000748","31.326000214","30.350000381","31.326999664","65.047243998"
"0.263000011","0.193000004","0.247999996","0.231000006","0.223000005","0.261999995","28.572000504","28.641000748","28.589000702","31.236999512","30.211999893","31.129999161","65.056338939"
"0.254000008","0.192000002","0.231000006","0.226999998","0.222000003","0.26699999","28.622999191","28.760000229","28.801000595","31.166000366","30.062000275","30.945999146","65.02081873"
"0.254000008","0.186000004","0.221000001","0.250999987","0.234999999","0.300000012","28.754999161","28.948999405","29.013999939","31.063999176","29.910999298","30.712999344","65.062197086"
"0.282999992","0.200000003","0.252000004","0.215000004","0.209000006","0.254000008","28.676000595","28.861999512","28.969999313","31.11700058","29.954999924","30.743000031","65.312809095"
"0.250999987","0.187000006","0.224999994","0.243000001","0.238000005","0.282000005","28.677000046","28.791000366","28.774999619","31.194000244","30.087999344","30.989999771","65.167601323"
"0.259000003","0.180999994","0.234999999","0.240999997","0.232999995","0.284000009","28.708000183","28.895000458","28.943000793","31.146999359","29.989999771","30.816999435","64.954640314"
"0.241999999","0.182999998","0.224000007","0.239999995","0.230000004","0.291999996","28.601999283","28.663000107","28.569999695","31.194000244","30.201000214","31.190999985","64.452869998"
"0.277999997","0.200000003","0.268000007","0.219999999","0.209999993","0.246999994","28.677999496","28.881999969","29","31.104999542","29.938999176","30.680000305","65.014757396"
"0.233999997","0.175999999","0.219999999","0.264999986","0.246999994","0.300000012","28.354999542","28.228000641","27.937999725","31.436000824","30.615999222","31.843999863","64.902218228"
"0.244000003","0.180999994","0.224000007","0.244000003","0.236000001","0.282000005","28.73800087","28.972999573","29.086999893","31.059000015","29.861000061","30.666000366","64.991495165"
"0.270999998","0.189999998","0.231999993","0.233999997","0.222000003","0.268000007","28.687000275","28.910999298","29.006999969","31.115999222","29.950000763","30.721000671","65.747353409"
"0.252000004","0.184","0.216000006","0.250999987","0.234999999","0.296999991","28.540000916","28.596000671","28.520000458","31.24200058","30.246999741","31.245000839","65.256445819"
"0.252999991","0.180000007","0.217999995","0.250999987","0.239999995","0.293000013","28.701999664","28.934999466","29.016000748","31.062000275","29.909999847","30.718999863","65.356096614"
"0.259000003","0.186000004","0.231999993","0.229000002","0.216000006","0.27700001","28.709999084","28.934000015","29.048000336","31.083000183","29.906999588","30.673999786","64.869192368"
"0.264999986","0.194000006","0.246999994","0.238000005","0.219999999","0.268000007","28.74200058","29.041000366","29.236999512","31.042999268","29.802000046","30.50799942","65.18435724"
"0.264999986","0.204999998","0.254999995","0.223000005","0.215000004","0.25","28.566999435","28.732000351","28.829000473","31.214000702","30.087999344","30.888999939","65.029016126"
"0.263000011","0.193000004","0.250999987","0.228","0.209999993","0.256000012","28.670999527","28.915000916","29.058000565","31.086999893","29.927999496","30.674999237","65.038544305"
"0.246999994","0.185000002","0.232999995","0.245000005","0.230000004","0.287999988","28.827999115","29.079999924","29.236000061","30.948999405","29.729000092","30.513000488","64.626751224"
"0.261000007","0.196999997","0.246000007","0.231999993","0.209999993","0.257999986","28.732000351","28.948999405","29.086000443","31.041999817","29.865999222","30.638000488","65.211538702"
"0.275000006","0.195999995","0.254000008","0.226999998","0.215000004","0.252999991","28.739999771","28.922000885","29.01199913","31.035999298","29.898000717","30.722000122","65.413380437"
"0.27700001","0.197999999","0.256999999","0.231000006","0.216999993","0.261999995","28.783000946","29.058000565","29.243000031","30.968000412","29.767000198","30.490999222","65.217060358"
"0.25999999","0.184","0.216999993","0.231000006","0.229000002","0.263999999","28.587999344","28.666000366","28.625999451","31.305999756","30.26199913","31.174999237","65.935740264"
"0.248999998","0.180000007","0.222000003","0.240999997","0.231000006","0.287","28.756000519","28.945999146","29.028999329","31.075000763","29.920999527","30.724000931","64.949645119"
"0.254000008","0.187000006","0.239999995","0.238999993","0.225999996","0.268999994","28.658000946","28.881000519","28.979999542","31.155000687","29.993999481","30.783000946","65.052297231"
"0.259000003","0.180000007","0.216000006","0.25","0.231999993","0.300999999","28.691999435","28.834999084","28.843999863","31.138999939","30.024999619","30.891000748","65.311543767"
"0.263999999","0.186000004","0.224999994","0.233999997","0.231999993","0.287","28.712999344","28.875999451","28.931999207","31.138999939","29.98800087","30.802000046","65.124649905"
"0.257999986","0.186000004","0.224999994","0.243000001","0.240999997","0.282000005","28.74600029","29.002000809","29.122999191","31.069999695","29.857999802","30.638000488","65.398605878"
"0.244000003","0.184","0.214000002","0.259000003","0.252999991","0.316000015","28.767000198","28.999000549","29.080999374","30.975999832","29.816999435","30.663999557","64.731292188"
"0.245000005","0.180000007","0.223000005","0.240999997","0.231999993","0.282999992","28.701000214","28.885000229","28.941999435","31.11300087","29.972999573","30.809999466","64.917379058"
"0.259000003","0.192000002","0.231000006","0.238000005","0.224999994","0.286000013","28.625999451","28.781000137","28.865999222","31.150999069","30.021999359","30.847000122","64.925925569"
"0.256999999","0.192000002","0.221000001","0.238999993","0.231000006","0.282000005","28.299999237","28.159999847","27.885000229","31.528999329","30.722999573","31.908000946","65.363571974"
"0.25","0.186000004","0.229000002","0.237000003","0.233999997","0.284000009","28.63599968","28.815999985","28.875999451","31.159999847","30.024000168","30.870000839","64.730985657"
"0.266000003","0.200000003","0.256999999","0.216999993","0.213","0.261000007","28.662000656","28.833999634","28.8939991","30.775999069","29.871999741","30.959999084","64.420791708"
"0.256999999","0.193000004","0.236000001","0.238999993","0.231000006","0.287999988","28.645999908","28.7689991","28.781999588","31.159000397","30.056999207","30.938999176","64.675900382"
"0.261000007","0.184","0.230000004","0.232999995","0.224999994","0.282999992","28.687000275","28.896999359","29.003000259","31.069999695","29.915000916","30.73900032","64.947034096"
"0.264999986","0.193000004","0.247999996","0.226999998","0.221000001","0.263999999","28.542999268","28.618000031","28.6060009","31.229999542","30.225000381","31.146999359","64.921015165"
"0.25","0.177000001","0.218999997","0.238999993","0.228","0.284000009","28.701999664","28.865999222","28.926000595","31.089000702","29.971000671","30.833000183","65.10880413"
"0.241999999","0.182999998","0.221000001","0.261999995","0.241999999","0.296999991","28.601999283","28.725999832","28.736999512","31.138999939","30.069999695","31.033000946","65.132688365"
"0.256999999","0.186000004","0.229000002","0.229000002","0.240999997","0.308999985","28.406999588","28.274999619","28","31.232999802","30.475999832","31.770000458","63.904204439"
"0.248999998","0.182999998","0.237000003","0.248999998","0.234999999","0.294999987","28.322999954","28.216999054","27.937999725","31.427000046","30.628000259","31.809999466","64.473757079"
"0.252999991","0.179000005","0.216999993","0.230000004","0.231000006","0.282999992","28.7689991","29.069000244","29.274999619","30.961999893","29.695999146","30.451999664","65.015075739"
"0.254000008","0.179000005","0.225999996","0.256000012","0.240999997","0.291000009","28.73800087","28.965000153","29.083000183","31.023000717","29.868000031","30.659000397","65.35314494"
"0.254999995","0.187000006","0.231000006","0.238999993","0.222000003","0.273999989","28.294000626","28.208999634","27.9810009","31.420999527","30.618000031","31.792999268","65.213778177"
"0.259000003","0.187999994","0.229000002","0.246999994","0.236000001","0.284999996","28.631000519","28.804000854","28.854000092","31.125999451","30.027999878","30.906999588","65.326869759"
"0.256000012","0.180999994","0.224999994","0.239999995","0.223000005","0.287","28.707000732","28.88999939","28.972999573","31.021999359","29.929000854","30.791000366","65.039660464"
"0.232999995","0.180999994","0.224000007","0.241999999","0.225999996","0.294999987","28.732000351","28.986000061","29.13299942","30.983999252","29.826000214","30.600999832","64.104925034"
"0.257999986","0.188999996","0.238000005","0.241999999","0.223000005","0.270000011","28.334999084","28.25399971","28.045000076","31.381000519","30.555000305","31.715999603","65.315491928"
"0.268999994","0.188999996","0.238000005","0.240999997","0.222000003","0.279000014","28.695999146","28.920000076","29.045999527","31.047000885","29.875999451","30.684999466","65.342836319"
"0.261999995","0.189999998","0.240999997","0.240999997","0.219999999","0.268000007","28.528999329","28.61000061","28.584999084","31.26099968","30.243999481","31.181999207","65.378339961"
